"game_id","season","season_type","home_team_name","away_team_name"
"401265784",2021,1,"Atlanta","Orlando"
"401265785",2021,1,"Detroit","New York"
"401265786",2021,1,"Chicago","Houston"
"401265787",2021,1,"Los Angeles","LA"
"401265788",2021,1,"Portland","Sacramento"
"401265789",2021,1,"Charlotte","Toronto"
"401265790",2021,1,"Cleveland","Indiana"
"401265791",2021,1,"San Antonio","Oklahoma City"
"401265792",2021,1,"Milwaukee","Dallas"
"401265833",2021,1,"Minnesota","Memphis"
"401265834",2021,1,"Golden State","Denver"
"401265835",2021,1,"Utah","Phoenix"
"401265836",2021,1,"Atlanta","Orlando"
"401265837",2021,1,"Brooklyn","Washington"
"401265838",2021,1,"Detroit","New York"
"401265839",2021,1,"Chicago","Houston"
"401265840",2021,1,"Portland","Sacramento"
"401265841",2021,1,"Los Angeles","LA"
"401265842",2021,1,"Cleveland","Indiana"
"401265843",2021,1,"Charlotte","Toronto"
"401265844",2021,1,"Miami","New Orleans"
"401265845",2021,1,"Milwaukee","Dallas"
"401265846",2021,1,"Minnesota","Memphis"
"401265847",2021,1,"Utah","Phoenix"
"401265848",2021,1,"Philadelphia","Boston"
"401265849",2021,1,"Houston","San Antonio"
"401265850",2021,1,"Sacramento","Golden State"
"401265851",2021,1,"New York","Cleveland"
"401265852",2021,1,"Oklahoma City","Chicago"
"401265853",2021,1,"Denver","Portland"
"401265854",2021,1,"Phoenix","Los Angeles"
"401265855",2021,1,"Orlando","Charlotte"
"401265856",2021,1,"Washington","Detroit"
"401265857",2021,1,"Houston","San Antonio"
"401265858",2021,1,"Memphis","Atlanta"
"401265859",2021,1,"Dallas","Minnesota"
"401265860",2021,1,"LA","Utah"
"401265861",2021,1,"Sacramento","Golden State"
"401265862",2021,1,"Indiana","Philadelphia"
"401265863",2021,1,"Toronto","Miami"
"401265864",2021,1,"Boston","Brooklyn"
"401265865",2021,1,"New York","Cleveland"
"401265866",2021,1,"New Orleans","Milwaukee"
"401265867",2021,1,"Oklahoma City","Chicago"
"401265868",2021,1,"Denver","Portland"
"401265869",2021,1,"Phoenix","Los Angeles"
"401265870",2021,1,"Orlando","Charlotte"
"401265871",2021,1,"Washington","Detroit"
"401265872",2021,1,"Memphis","Atlanta"
"401266794",2021,2,"Miami","New Orleans"
"401266795",2021,2,"Denver","LA"
"401266796",2021,2,"Phoenix","Dallas"
"401266797",2021,2,"Milwaukee","Golden State"
"401266798",2021,2,"Boston","Brooklyn"
"401266799",2021,2,"Los Angeles","Dallas"
"401266804",2021,2,"Boston","Milwaukee"
"401266805",2021,2,"Brooklyn","Golden State"
"401266806",2021,2,"Los Angeles","LA"
"401267150",2021,2,"Cleveland","Charlotte"
"401267151",2021,2,"Indiana","New York"
"401267152",2021,2,"Orlando","Miami"
"401267173",2021,2,"Philadelphia","Washington"
"401267174",2021,2,"Toronto","New Orleans"
"401267175",2021,2,"Chicago","Atlanta"
"401267177",2021,2,"Memphis","San Antonio"
"401267178",2021,2,"Minnesota","Detroit"
"401267179",2021,2,"Denver","Sacramento"
"401267180",2021,2,"Portland","Utah"
"401267181",2021,2,"Memphis","Atlanta"
"401267182",2021,2,"Charlotte","Oklahoma City"
"401267183",2021,2,"Detroit","Cleveland"
"401267184",2021,2,"Washington","Orlando"
"401267185",2021,2,"New York","Philadelphia"
"401267186",2021,2,"Chicago","Indiana"
"401267187",2021,2,"San Antonio","Toronto"
"401267188",2021,2,"Utah","Minnesota"
"401267189",2021,2,"Portland","Houston"
"401267190",2021,2,"Sacramento","Phoenix"
"401267191",2021,2,"LA","Dallas"
"401267192",2021,2,"Charlotte","Brooklyn"
"401267193",2021,2,"Washington","Orlando"
"401267194",2021,2,"New Orleans","San Antonio"
"401267195",2021,2,"Cleveland","Philadelphia"
"401267196",2021,2,"New York","Milwaukee"
"401267197",2021,2,"Indiana","Boston"
"401267198",2021,2,"Chicago","Golden State"
"401267199",2021,2,"Sacramento","Phoenix"
"401267200",2021,2,"Los Angeles","Minnesota"
"401267201",2021,2,"Atlanta","Detroit"
"401267202",2021,2,"Brooklyn","Memphis"
"401267203",2021,2,"Oklahoma City","Utah"
"401267204",2021,2,"Denver","Houston"
"401267205",2021,2,"Los Angeles","Portland"
"401267206",2021,2,"Cleveland","New York"
"401267207",2021,2,"Detroit","Golden State"
"401267208",2021,2,"Indiana","Boston"
"401267209",2021,2,"Philadelphia","Toronto"
"401267210",2021,2,"Washington","Chicago"
"401267211",2021,2,"Miami","Milwaukee"
"401267212",2021,2,"Oklahoma City","Orlando"
"401267213",2021,2,"Phoenix","New Orleans"
"401267214",2021,2,"LA","Minnesota"
"401267215",2021,2,"Sacramento","Denver"
"401267216",2021,2,"Boston","Memphis"
"401267217",2021,2,"Brooklyn","Atlanta"
"401267218",2021,2,"Miami","Milwaukee"
"401267219",2021,2,"Dallas","Charlotte"
"401267220",2021,2,"San Antonio","Los Angeles"
"401267221",2021,2,"LA","Portland"
"401267222",2021,2,"Indiana","Cleveland"
"401267223",2021,2,"Washington","Chicago"
"401267224",2021,2,"Orlando","Philadelphia"
"401267225",2021,2,"Houston","Sacramento"
"401267226",2021,2,"Toronto","New York"
"401267227",2021,2,"Oklahoma City","New Orleans"
"401267228",2021,2,"Utah","Phoenix"
"401267229",2021,2,"Charlotte","Memphis"
"401267230",2021,2,"Detroit","Boston"
"401267231",2021,2,"Dallas","Miami"
"401267232",2021,2,"Brooklyn","Atlanta"
"401267233",2021,2,"Milwaukee","Chicago"
"401267234",2021,2,"Minnesota","Washington"
"401267235",2021,2,"San Antonio","Los Angeles"
"401267236",2021,2,"Denver","Phoenix"
"401267237",2021,2,"Utah","LA"
"401267238",2021,2,"Golden State","Portland"
"401267239",2021,2,"Houston","Sacramento"
"401267240",2021,2,"Indiana","New York"
"401267241",2021,2,"Orlando","Oklahoma City"
"401267242",2021,2,"Philadelphia","Charlotte"
"401267243",2021,2,"Atlanta","Cleveland"
"401267244",2021,2,"New Orleans","Toronto"
"401267245",2021,2,"Detroit","Boston"
"401267246",2021,2,"Brooklyn","Washington"
"401267247",2021,2,"Memphis","Los Angeles"
"401267248",2021,2,"Minnesota","Denver"
"401267249",2021,2,"San Antonio","Utah"
"401267250",2021,2,"Chicago","Dallas"
"401267251",2021,2,"Phoenix","LA"
"401267252",2021,2,"Golden State","Portland"
"401267253",2021,2,"Orlando","Cleveland"
"401267254",2021,2,"Philadelphia","Charlotte"
"401267255",2021,2,"Atlanta","New York"
"401267256",2021,2,"Miami","Oklahoma City"
"401267257",2021,2,"Toronto","Boston"
"401267258",2021,2,"Houston","Dallas"
"401267259",2021,2,"Milwaukee","Detroit"
"401267260",2021,2,"New Orleans","Indiana"
"401267261",2021,2,"Golden State","Sacramento"
"401267262",2021,2,"Brooklyn","Utah"
"401267263",2021,2,"Memphis","Los Angeles"
"401267264",2021,2,"Denver","Minnesota"
"401267265",2021,2,"LA","San Antonio"
"401267266",2021,2,"Portland","Chicago"
"401267267",2021,2,"Indiana","Houston"
"401267268",2021,2,"Orlando","Cleveland"
"401267269",2021,2,"Philadelphia","Washington"
"401267270",2021,2,"Atlanta","Charlotte"
"401267271",2021,2,"Miami","Boston"
"401267272",2021,2,"New York","Utah"
"401267273",2021,2,"Milwaukee","Detroit"
"401267274",2021,2,"New Orleans","Oklahoma City"
"401267275",2021,2,"Phoenix","Toronto"
"401267276",2021,2,"Golden State","LA"
"401267277",2021,2,"Sacramento","Chicago"
"401267278",2021,2,"Brooklyn","Philadelphia"
"401267279",2021,2,"Memphis","Cleveland"
"401267280",2021,2,"Denver","Dallas"
"401267281",2021,2,"Los Angeles","San Antonio"
"401267282",2021,2,"Portland","Minnesota"
"401267283",2021,2,"Detroit","Phoenix"
"401267284",2021,2,"Boston","Washington"
"401267285",2021,2,"New York","Oklahoma City"
"401267286",2021,2,"New Orleans","Charlotte"
"401267287",2021,2,"Houston","Orlando"
"401267288",2021,2,"Memphis","Brooklyn"
"401267289",2021,2,"Milwaukee","Utah"
"401267290",2021,2,"Golden State","LA"
"401267291",2021,2,"Los Angeles","Chicago"
"401267292",2021,2,"Sacramento","Toronto"
"401267293",2021,2,"Philadelphia","Denver"
"401267294",2021,2,"Charlotte","Atlanta"
"401267295",2021,2,"Indiana","Phoenix"
"401267296",2021,2,"Washington","Miami"
"401267297",2021,2,"Milwaukee","Cleveland"
"401267298",2021,2,"Minnesota","San Antonio"
"401267299",2021,2,"Dallas","Orlando"
"401267300",2021,2,"Sacramento","Portland"
"401267301",2021,2,"Detroit","Utah"
"401267302",2021,2,"LA","Chicago"
"401267303",2021,2,"Brooklyn","Oklahoma City"
"401267304",2021,2,"New York","Denver"
"401267306",2021,2,"Houston","Los Angeles"
"401267307",2021,2,"Minnesota","San Antonio"
"401267308",2021,2,"Golden State","Toronto"
"401267309",2021,2,"Charlotte","New York"
"401267310",2021,2,"Cleveland","Memphis"
"401267311",2021,2,"Orlando","Milwaukee"
"401267312",2021,2,"Washington","Phoenix"
"401267313",2021,2,"Atlanta","Philadelphia"
"401267315",2021,2,"Portland","Toronto"
"401267316",2021,2,"Sacramento","Indiana"
"401267317",2021,2,"Philadelphia","Miami"
"401267318",2021,2,"Brooklyn","Denver"
"401267319",2021,2,"Cleveland","Utah"
"401267321",2021,2,"Houston","Los Angeles"
"401267322",2021,2,"Oklahoma City","San Antonio"
"401267323",2021,2,"Golden State","Indiana"
"401267324",2021,2,"Charlotte","Dallas"
"401267325",2021,2,"Detroit","Milwaukee"
"401267328",2021,2,"New York","Brooklyn"
"401267329",2021,2,"Minnesota","Memphis"
"401267330",2021,2,"Oklahoma City","Los Angeles"
"401267332",2021,2,"LA","New Orleans"
"401267333",2021,2,"Sacramento","Portland"
"401267334",2021,2,"Philadelphia","Miami"
"401267335",2021,2,"Toronto","Charlotte"
"401267336",2021,2,"San Antonio","Houston"
"401267337",2021,2,"Denver","Golden State"
"401267338",2021,2,"Portland","Indiana"
"401267340",2021,2,"Boston","Orlando"
"401267341",2021,2,"Cleveland","New York"
"401267342",2021,2,"Milwaukee","Dallas"
"401267344",2021,2,"Oklahoma City","Chicago"
"401267346",2021,2,"Utah","Atlanta"
"401267347",2021,2,"Los Angeles","New Orleans"
"401267348",2021,2,"Sacramento","LA"
"401267349",2021,2,"San Antonio","Houston"
"401267350",2021,2,"Brooklyn","Orlando"
"401267351",2021,2,"Toronto","Charlotte"
"401267352",2021,2,"Miami","Detroit"
"401267353",2021,2,"Memphis","Philadelphia"
"401267355",2021,2,"Portland","Atlanta"
"401267356",2021,2,"Boston","New York"
"401267358",2021,2,"Dallas","Chicago"
"401267360",2021,2,"Denver","Utah"
"401267361",2021,2,"Sacramento","New Orleans"
"401267362",2021,2,"LA","Indiana"
"401267363",2021,2,"New York","Orlando"
"401267365",2021,2,"Atlanta","Minnesota"
"401267366",2021,2,"Miami","Detroit"
"401267367",2021,2,"Portland","San Antonio"
"401267368",2021,2,"Memphis","Phoenix"
"401267369",2021,2,"Brooklyn","Milwaukee"
"401267370",2021,2,"Toronto","Dallas"
"401267371",2021,2,"Chicago","Houston"
"401267372",2021,2,"Los Angeles","Golden State"
"401267373",2021,2,"Denver","Oklahoma City"
"401267374",2021,2,"Utah","New Orleans"
"401267376",2021,2,"Cleveland","Brooklyn"
"401267377",2021,2,"Indiana","Dallas"
"401267378",2021,2,"Philadelphia","Boston"
"401267379",2021,2,"Atlanta","Detroit"
"401267380",2021,2,"Toronto","Miami"
"401267381",2021,2,"Minnesota","Orlando"
"401267382",2021,2,"Houston","Phoenix"
"401267383",2021,2,"Golden State","San Antonio"
"401267384",2021,2,"LA","Sacramento"
"401267386",2021,2,"Milwaukee","Los Angeles"
"401267387",2021,2,"Utah","New Orleans"
"401267388",2021,2,"Golden State","New York"
"401267389",2021,2,"Charlotte","Chicago"
"401267390",2021,2,"Detroit","Houston"
"401267391",2021,2,"Indiana","Orlando"
"401267392",2021,2,"Cleveland","Brooklyn"
"401267393",2021,2,"Philadelphia","Boston"
"401267394",2021,2,"Toronto","Miami"
"401267396",2021,2,"Minnesota","Atlanta"
"401267397",2021,2,"San Antonio","Dallas"
"401267398",2021,2,"Phoenix","Denver"
"401267399",2021,2,"LA","Oklahoma City"
"401267401",2021,2,"Sacramento","New York"
"401267402",2021,2,"Utah","Golden State"
"401267403",2021,2,"Detroit","Philadelphia"
"401267404",2021,2,"Brooklyn","Miami"
"401267405",2021,2,"Chicago","Los Angeles"
"401267406",2021,2,"Minnesota","New Orleans"
"401267407",2021,2,"Dallas","Houston"
"401267408",2021,2,"Phoenix","Denver"
"401267409",2021,2,"Indiana","Toronto"
"401267410",2021,2,"Boston","Cleveland"
"401267411",2021,2,"LA","Oklahoma City"
"401267412",2021,2,"Orlando","Charlotte"
"401267413",2021,2,"San Antonio","Washington"
"401267414",2021,2,"Milwaukee","Atlanta"
"401267416",2021,2,"Portland","New York"
"401267417",2021,2,"Detroit","Philadelphia"
"401267418",2021,2,"Indiana","Toronto"
"401267419",2021,2,"Orlando","Charlotte"
"401267420",2021,2,"Brooklyn","Miami"
"401267421",2021,2,"Cleveland","Los Angeles"
"401267422",2021,2,"Chicago","Boston"
"401267425",2021,2,"Dallas","Denver"
"401267426",2021,2,"Golden State","Minnesota"
"401267427",2021,2,"Portland","Oklahoma City"
"401267428",2021,2,"Atlanta","LA"
"401267429",2021,2,"Houston","Washington"
"401267430",2021,2,"Utah","New York"
"401267431",2021,2,"Charlotte","Indiana"
"401267432",2021,2,"Cleveland","Detroit"
"401267433",2021,2,"Orlando","Sacramento"
"401267434",2021,2,"Atlanta","Brooklyn"
"401267435",2021,2,"Miami","Denver"
"401267436",2021,2,"Philadelphia","Los Angeles"
"401267437",2021,2,"Toronto","Milwaukee"
"401267439",2021,2,"New Orleans","Washington"
"401267440",2021,2,"San Antonio","Boston"
"401267441",2021,2,"Phoenix","Oklahoma City"
"401267442",2021,2,"Utah","Dallas"
"401267443",2021,2,"Golden State","Minnesota"
"401267444",2021,2,"Detroit","Los Angeles"
"401267445",2021,2,"Miami","LA"
"401267446",2021,2,"Phoenix","Golden State"
"401267447",2021,2,"Houston","Portland"
"401267448",2021,2,"Charlotte","Indiana"
"401267449",2021,2,"Orlando","LA"
"401267450",2021,2,"Washington","Atlanta"
"401267451",2021,2,"New York","Cleveland"
"401267452",2021,2,"Toronto","Sacramento"
"401267453",2021,2,"New Orleans","Milwaukee"
"401267454",2021,2,"Minnesota","Philadelphia"
"401267455",2021,2,"Oklahoma City","Brooklyn"
"401267456",2021,2,"San Antonio","Denver"
"401267457",2021,2,"Utah","Dallas"
"401267458",2021,2,"Chicago","Portland"
"401267459",2021,2,"Charlotte","Milwaukee"
"401267460",2021,2,"New Orleans","Houston"
"401267461",2021,2,"Miami","Sacramento"
"401267462",2021,2,"Boston","Los Angeles"
"401267463",2021,2,"Dallas","Phoenix"
"401267464",2021,2,"San Antonio","Memphis"
"401267465",2021,2,"Golden State","Detroit"
"401267466",2021,2,"Denver","Utah"
"401267467",2021,2,"Indiana","Philadelphia"
"401267468",2021,2,"New York","LA"
"401267469",2021,2,"Toronto","Orlando"
"401267470",2021,2,"Washington","Brooklyn"
"401267471",2021,2,"Minnesota","Cleveland"
"401267472",2021,2,"Cleveland","Minnesota"
"401267473",2021,2,"Atlanta","Los Angeles"
"401267474",2021,2,"Miami","Charlotte"
"401267475",2021,2,"Chicago","New York"
"401267476",2021,2,"Milwaukee","Portland"
"401267477",2021,2,"New Orleans","Sacramento"
"401267478",2021,2,"Oklahoma City","Houston"
"401267479",2021,2,"Dallas","Phoenix"
"401267480",2021,2,"San Antonio","Memphis"
"401267482",2021,2,"Indiana","Memphis"
"401267483",2021,2,"Orlando","Toronto"
"401267484",2021,2,"Brooklyn","LA"
"401267485",2021,2,"Utah","Detroit"
"401267486",2021,2,"Golden State","Boston"
"401267487",2021,2,"Charlotte","Philadelphia"
"401267488",2021,2,"Cleveland","LA"
"401267489",2021,2,"Milwaukee","Indiana"
"401267490",2021,2,"Atlanta","Dallas"
"401267491",2021,2,"Miami","Washington"
"401267492",2021,2,"Chicago","New York"
"401267493",2021,2,"Oklahoma City","Houston"
"401267494",2021,2,"San Antonio","Minnesota"
"401267495",2021,2,"New Orleans","Phoenix"
"401267496",2021,2,"Sacramento","Boston"
"401267497",2021,2,"Philadelphia","Portland"
"401267498",2021,2,"Atlanta","Utah"
"401267499",2021,2,"Dallas","Golden State"
"401267500",2021,2,"Memphis","Houston"
"401267501",2021,2,"Los Angeles","Denver"
"401267502",2021,2,"Charlotte","Utah"
"401267503",2021,2,"Indiana","New Orleans"
"401267504",2021,2,"Orlando","Chicago"
"401267505",2021,2,"Brooklyn","Toronto"
"401267506",2021,2,"Cleveland","Milwaukee"
"401267507",2021,2,"Miami","Washington"
"401267508",2021,2,"Oklahoma City","Minnesota"
"401267509",2021,2,"Phoenix","Detroit"
"401267510",2021,2,"LA","Boston"
"401267511",2021,2,"New York","Portland"
"401267512",2021,2,"Sacramento","Denver"
"401267513",2021,2,"Orlando","Chicago"
"401267514",2021,2,"Philadelphia","Brooklyn"
"401267515",2021,2,"New Orleans","Memphis"
"401267516",2021,2,"Atlanta","Toronto"
"401267517",2021,2,"Cleveland","Milwaukee"
"401267518",2021,2,"Houston","San Antonio"
"401267519",2021,2,"Oklahoma City","Minnesota"
"401267520",2021,2,"Dallas","Golden State"
"401267521",2021,2,"Los Angeles","Detroit"
"401267523",2021,2,"Indiana","Utah"
"401267524",2021,2,"New York","Miami"
"401267525",2021,2,"Phoenix","Boston"
"401267526",2021,2,"LA","Sacramento"
"401267527",2021,2,"Charlotte","Houston"
"401267528",2021,2,"Chicago","Washington"
"401267529",2021,2,"Memphis","Toronto"
"401267530",2021,2,"Dallas","Minnesota"
"401267531",2021,2,"San Antonio","Golden State"
"401267532",2021,2,"Phoenix","Cleveland"
"401267533",2021,2,"Denver","Milwaukee"
"401267534",2021,2,"Los Angeles","Oklahoma City"
"401267535",2021,2,"Detroit","Brooklyn"
"401267536",2021,2,"Miami","New York"
"401267537",2021,2,"New Orleans","Houston"
"401267538",2021,2,"San Antonio","Golden State"
"401267539",2021,2,"Utah","Boston"
"401267540",2021,2,"Portland","Orlando"
"401267541",2021,2,"Sacramento","Philadelphia"
"401267542",2021,2,"Washington","Toronto"
"401267543",2021,2,"Brooklyn","Indiana"
"401267544",2021,2,"Dallas","Atlanta"
"401267545",2021,2,"Chicago","New Orleans"
"401267546",2021,2,"Memphis","Charlotte"
"401267547",2021,2,"Minnesota","LA"
"401267548",2021,2,"Denver","Cleveland"
"401267549",2021,2,"Phoenix","Milwaukee"
"401267550",2021,2,"Los Angeles","Oklahoma City"
"401267551",2021,2,"Detroit","Indiana"
"401267552",2021,2,"Houston","Miami"
"401267553",2021,2,"Golden State","Orlando"
"401267554",2021,2,"Portland","Philadelphia"
"401267555",2021,2,"Charlotte","Minnesota"
"401267556",2021,2,"Washington","New York"
"401267557",2021,2,"Atlanta","San Antonio"
"401267558",2021,2,"Boston","Toronto"
"401267559",2021,2,"Dallas","New Orleans"
"401267560",2021,2,"Chicago","LA"
"401267561",2021,2,"Denver","Oklahoma City"
"401267562",2021,2,"Utah","Milwaukee"
"401267563",2021,2,"Los Angeles","Memphis"
"401267564",2021,2,"Portland","Cleveland"
"401267565",2021,2,"Sacramento","Orlando"
"401267566",2021,2,"Phoenix","Philadelphia"
"401267567",2021,2,"Atlanta","Indiana"
"401267568",2021,2,"New York","Houston"
"401267569",2021,2,"Golden State","Brooklyn"
"401267570",2021,2,"Utah","Miami"
"401267571",2021,2,"Dallas","Portland"
"401267572",2021,2,"Boston","Detroit"
"401267573",2021,2,"Toronto","Minnesota"
"401267574",2021,2,"Charlotte","San Antonio"
"401267575",2021,2,"Oklahoma City","Milwaukee"
"401267576",2021,2,"Denver","Los Angeles"
"401267577",2021,2,"Phoenix","Orlando"
"401267578",2021,2,"Sacramento","Memphis"
"401267579",2021,2,"LA","Cleveland"
"401267580",2021,2,"Indiana","Chicago"
"401267581",2021,2,"Washington","Houston"
"401267582",2021,2,"New York","Atlanta"
"401267583",2021,2,"Utah","Philadelphia"
"401267584",2021,2,"Golden State","Cleveland"
"401267585",2021,2,"LA","Miami"
"401267586",2021,2,"Sacramento","Brooklyn"
"401267587",2021,2,"Boston","Denver"
"401267589",2021,2,"Memphis","New Orleans"
"401267590",2021,2,"Milwaukee","Toronto"
"401267591",2021,2,"Minnesota","Los Angeles"
"401267592",2021,2,"Oklahoma City","Portland"
"401267593",2021,2,"Phoenix","Brooklyn"
"401267596",2021,2,"Orlando","New York"
"401267597",2021,2,"Washington","Denver"
"401267598",2021,2,"Boston","Atlanta"
"401267599",2021,2,"Philadelphia","Houston"
"401267600",2021,2,"Minnesota","Indiana"
"401267601",2021,2,"New Orleans","Portland"
"401267603",2021,2,"Golden State","Miami"
"401267604",2021,2,"LA","Utah"
"401267605",2021,2,"Milwaukee","Toronto"
"401267606",2021,2,"Los Angeles","Brooklyn"
"401267607",2021,2,"Sacramento","Miami"
"401267609",2021,2,"Orlando","Golden State"
"401267610",2021,2,"Philadelphia","Chicago"
"401267611",2021,2,"Boston","Atlanta"
"401267612",2021,2,"Memphis","Detroit"
"401267613",2021,2,"Milwaukee","Oklahoma City"
"401267614",2021,2,"Minnesota","Toronto"
"401267615",2021,2,"New Orleans","Phoenix"
"401267617",2021,2,"LA","Utah"
"401267619",2021,2,"Charlotte","Golden State"
"401267620",2021,2,"Chicago","Sacramento"
"401267622",2021,2,"Memphis","Phoenix"
"401267623",2021,2,"Los Angeles","Miami"
"401267624",2021,2,"Portland","Washington"
"401267625",2021,2,"New Orleans","Boston"
"401267626",2021,2,"Cleveland","Oklahoma City"
"401267627",2021,2,"Orlando","Detroit"
"401267628",2021,2,"Toronto","Philadelphia"
"401267629",2021,2,"New York","Minnesota"
"401267630",2021,2,"Atlanta","Denver"
"401267631",2021,2,"Milwaukee","Sacramento"
"401267632",2021,2,"LA","Brooklyn"
"401267634",2021,2,"Houston","Chicago"
"401267635",2021,2,"Oklahoma City","Miami"
"401267636",2021,2,"Dallas","Memphis"
"401267637",2021,2,"Phoenix","Portland"
"401267638",2021,2,"Utah","Charlotte"
"401267639",2021,2,"Los Angeles","Washington"
"401267640",2021,2,"Cleveland","Atlanta"
"401267641",2021,2,"Orlando","Detroit"
"401267642",2021,2,"Brooklyn","Sacramento"
"401267643",2021,2,"New York","Golden State"
"401267644",2021,2,"Toronto","Philadelphia"
"401267645",2021,2,"Dallas","Boston"
"401267646",2021,2,"Milwaukee","Minnesota"
"401267647",2021,2,"Denver","Portland"
"401267648",2021,2,"LA","Washington"
"401267649",2021,2,"Indiana","Golden State"
"401267650",2021,2,"Atlanta","Boston"
"401267651",2021,2,"Cleveland","Houston"
"401267652",2021,2,"Miami","Toronto"
"401267653",2021,2,"Chicago","Minnesota"
"401267654",2021,2,"New Orleans","Detroit"
"401267655",2021,2,"Oklahoma City","San Antonio"
"401267656",2021,2,"Phoenix","Charlotte"
"401267657",2021,2,"Utah","Los Angeles"
"401267658",2021,2,"Philadelphia","Dallas"
"401267659",2021,2,"Brooklyn","Orlando"
"401267660",2021,2,"New York","Sacramento"
"401267661",2021,2,"Memphis","LA"
"401267662",2021,2,"Denver","Washington"
"401267663",2021,2,"Milwaukee","New Orleans"
"401267664",2021,2,"Detroit","Sacramento"
"401267665",2021,2,"Boston","Indiana"
"401267666",2021,2,"Toronto","Houston"
"401267667",2021,2,"Miami","Utah"
"401267668",2021,2,"Chicago","Phoenix"
"401267669",2021,2,"Memphis","LA"
"401267670",2021,2,"Oklahoma City","Atlanta"
"401267671",2021,2,"Golden State","Charlotte"
"401267672",2021,2,"Los Angeles","Portland"
"401267673",2021,2,"Philadelphia","Cleveland"
"401267674",2021,2,"San Antonio","New Orleans"
"401267675",2021,2,"New York","Indiana"
"401267676",2021,2,"Orlando","Utah"
"401267677",2021,2,"Washington","Minnesota"
"401267678",2021,2,"Oklahoma City","Denver"
